x,y,z
90.42,8.059,298.92
90.42,8.0775,298.92
90.42,8.0581,298.92
90.42,8.0751,298.92
90.42,8.0929,298.92
90.42,8.1608,298.92
90.42,8.1564,298.92
90.42,8.2047,298.92
90.42,8.1364,298.92
90.45,8.1237,298.92
90.64,8.1308,298.9
90.98,8.1104,298.88
91.48,8.1048,298.87
92.17,8.1064,298.88
92.98,8.0917,298.91
94.02,8.088,298.94
95.25,8.0671,298.97
96.65,8.0714,299.01
96.91,8.0763,299.02
96.91,8.0771,299.02
96.91,8.076,299.02
96.91,8.0797,299.02
96.91,8.0811,299.02
96.91,8.0981,299.02
96.91,7.9853,299.02
96.91,7.9883,299.02
96.91,8.015,299.02
96.9,7.9997,298.95
96.86,7.9845,298.73
96.84,7.9374,298.35
96.86,7.9969,297.74
96.93,7.9848,296.96
97.03,7.9549,295.99
97.11,7.8127,294.83
97.12,7.7814,293.62
97.04,7.6777,292.24
96.89,7.6293,290.68
96.75,7.5925,288.96
96.7,7.6067,287.11
96.76,7.6552,284.87
96.94,7.7712,282.45
97.12,7.8593,280.13
97.31,7.9514,277.69
97.44,7.9616,275.21
97.43,7.9817,272.72
97.3,7.9828,270.21
97.08,7.9722,267.71
96.87,7.9468,265.2
96.78,7.9713,262.73
96.82,8.0042,260.27
96.97,8.1018,257.84
97.18,8.3669,255.12
97.38,8.8343,252.49
97.51,9.4094,249.91
97.52,10.0012,247.42
97.44,10.5433,244.89
97.35,10.9416,242.25
97.26,11.2555,239.54
97.19,11.4724,237.11
97.11,11.7216,234.66
97.04,12.0494,232.24
96.97,12.4034,229.84
96.89,12.7372,227.38
96.81,12.9069,224.89
96.72,12.9727,222.37
96.63,12.8397,219.87
96.54,12.6412,217.46
96.45,12.4412,215.01
96.35,12.36,212.57
96.24,12.4339,210.07
96.1,12.8041,207.63
95.93,13.4812,205.08
95.76,14.3757,202.7
95.69,15.4301,200.38
95.73,16.5189,198.09
95.79,17.62,195.75
95.84,18.5703,193.36
95.88,19.3408,190.96
95.9,19.8988,188.53
95.89,20.2025,186.01
95.87,20.2056,183.4
95.83,19.9803,180.8
95.77,19.4948,178.34
95.69,18.9703,175.88
95.6,18.3505,173.37
95.53,17.826,170.86
95.5,17.5046,168.41
95.49,17.237,165.74
95.48,16.9168,163.08
95.45,16.4953,160.43
95.41,15.953,157.99
95.36,15.3768,155.55
95.31,14.81,153.14
95.26,14.2137,150.73
95.21,13.6341,148.34
95.15,13.1043,145.97
95.1,12.647,143.58
95.04,12.2033,140.95
94.97,11.9006,138.38
94.9,11.7501,135.86
94.83,11.6549,133.42
94.75,11.6146,130.77
94.68,11.5058,128.11
94.6,11.3827,125.47
94.53,11.2614,122.83
94.45,11.1499,120.21
94.38,11.042,117.63
94.31,10.8838,114.99
94.23,10.683,112.35
94.15,10.489,109.72
94.08,10.2455,107.08
94.0,10.0425,104.44
93.93,9.8809,101.82
93.85,9.772,99.23
93.78,9.6744,96.66
93.71,9.6511,94.08
93.64,9.6411,91.56
93.58,9.6207,89.08
93.51,9.6361,86.62
93.45,9.6155,84.14
93.38,9.646,81.66
93.32,9.6593,79.24
93.25,9.6969,76.59
93.18,9.7604,73.98
93.11,9.8017,71.37
93.04,9.881,68.79
92.97,9.9441,66.19
92.91,9.9349,63.6
92.84,9.9001,61.0
92.77,9.7786,58.56
92.72,9.5947,56.1
92.66,9.3763,53.62
92.61,9.1203,51.15
92.55,8.9041,48.68
92.48,8.7782,46.21
92.39,8.663,43.56
92.31,8.5563,40.93
92.23,8.4507,38.32
92.15,8.3603,35.73
92.06,8.2509,33.15
91.97,8.2308,30.6
91.88,8.2202,28.07
91.79,8.2287,25.59
91.69,8.3077,22.96
91.58,8.4484,20.37
91.48,8.58,17.84
91.38,8.7111,15.34
91.28,8.7882,12.86
91.18,8.8645,10.39
91.08,8.8528,7.94
90.98,8.8262,5.33
90.88,8.7728,2.89
90.85,8.7968,1.99
90.85,8.8067,1.99
90.85,8.7824,1.99
90.85,8.8021,1.99
90.85,8.7693,1.99
90.85,8.7962,1.99
90.85,8.7519,1.99
90.85,8.7522,1.99
90.85,8.7509,1.99
90.93,8.7621,2.0
91.17,8.7396,2.03
91.61,8.7176,2.04
92.2,8.683,2.01
92.95,8.6435,1.96
93.87,8.5931,1.91
94.99,8.5813,1.89
95.92,8.5338,1.91
95.92,8.5185,1.91
95.92,8.5491,1.91
95.92,8.5417,1.91
95.92,8.5252,1.91
95.92,8.5497,1.91
95.92,8.5431,1.91
95.92,8.5595,1.91
95.92,8.6001,1.91
95.92,8.5994,1.92
95.9,8.6038,2.08
95.88,8.5478,2.4
95.89,8.5494,2.89
95.95,8.5841,3.55
96.05,8.5803,4.38
96.16,8.6247,5.38
96.23,8.6549,6.54
96.2,8.6883,7.88
96.1,8.7549,9.39
95.97,8.7894,11.07
95.84,8.8483,12.95
95.78,8.879,15.0
95.82,8.8928,17.23
95.91,8.8562,19.65
96.02,8.7981,22.25
96.11,8.7506,24.68
96.21,8.7207,27.34
96.3,8.7894,30.0
96.38,8.8797,32.64
96.46,9.011,35.27
96.53,9.1358,37.91
96.61,9.2965,40.56
96.69,9.3909,43.21
96.77,9.4651,45.88
96.85,9.5792,48.3
96.93,9.6675,50.99
97.01,9.7534,53.64
97.09,9.8614,56.3
97.18,9.8799,58.97
97.25,9.8842,61.4
97.33,9.8557,63.83
97.4,9.8535,66.27
97.48,9.7838,68.73
97.55,9.6991,71.2
97.63,9.6439,73.69
97.7,9.5966,76.18
97.78,9.526,78.66
97.85,9.5079,81.15
97.93,9.4619,83.64
98.01,9.446,86.17
98.09,9.4298,88.69
98.17,9.4144,91.21
98.25,9.4127,93.75
98.33,9.4804,96.29
98.41,9.5666,98.82
98.5,9.6842,101.35
98.58,9.8538,103.87
98.67,10.0554,106.38
98.76,10.309,108.89
98.85,10.5281,111.38
98.94,10.7356,113.89
99.03,10.9497,116.44
99.13,11.0842,118.98
99.22,11.2115,121.56
99.31,11.3735,124.13
99.4,11.5597,126.72
99.49,11.7065,129.3
99.58,11.8859,131.89
99.67,12.0741,134.52
99.76,12.3018,137.14
99.83,12.6094,139.72
99.89,12.9634,142.24
99.94,13.3747,144.74
99.99,13.828,147.19
100.03,14.2503,149.63
100.08,14.6889,152.06
100.12,15.0787,154.51
100.17,15.4788,157.04
100.21,15.762,159.61
100.24,15.9616,162.22
100.25,16.0762,164.84
100.27,16.2202,167.45
100.3,16.4644,170.04
100.39,16.8842,172.6
100.51,17.404,175.04
100.65,17.9746,177.41
100.8,18.6322,180.03
100.85,19.1271,182.68
100.72,19.3512,185.37
100.42,19.2735,187.89
100.05,18.8235,190.49
99.78,18.087,193.08
99.73,17.2048,195.6
99.89,16.226,198.02
100.17,15.3145,200.36
100.48,14.49,202.71
100.69,13.7766,205.1
100.7,13.2194,207.56
100.48,12.8272,210.07
100.11,12.6748,212.59
99.79,12.6601,215.1
99.66,12.7494,217.66
99.75,12.8667,220.16
100.0,12.8962,222.65
100.27,12.7697,225.16
100.44,12.5676,227.6
100.46,12.263,230.01
100.33,11.9395,232.44
100.09,11.611,235.08
99.85,11.3824,237.73
99.67,11.1645,240.3
99.64,10.8534,242.94
99.74,10.4326,245.6
99.84,9.8767,248.21
99.94,9.2792,250.79
100.03,8.7278,253.37
100.13,8.3431,255.98
100.23,8.1013,258.6
100.32,8.0123,261.23
100.42,7.9754,263.8
100.51,7.9937,266.3
100.6,7.9871,268.86
100.69,8.0015,271.33
100.78,7.9853,273.92
100.88,7.9818,276.45
100.97,7.9721,278.97
101.06,7.9045,281.44
101.15,7.8301,283.94
101.24,7.7837,286.54
101.32,7.7525,289.13
101.39,7.7459,291.64
101.47,7.8703,294.11
101.54,7.936,296.57
101.62,7.9258,299.03
101.64,7.9925,299.55
101.64,7.9614,299.55
101.64,7.9936,299.55
101.64,7.9967,299.55
101.64,8.0161,299.55
101.64,8.0515,299.55
101.64,8.0545,299.55
101.64,8.0728,299.55
101.64,8.0576,299.55
101.72,8.0702,299.54
101.97,8.081,299.52
102.37,8.0767,299.51
102.97,8.0697,299.54
103.72,8.0585,299.57
104.65,8.0699,299.62
105.75,8.0271,299.67
106.48,8.0339,299.71
106.48,8.0223,299.71
106.48,8.0414,299.71
106.48,8.0292,299.71
106.48,8.0386,299.71
106.48,8.0052,299.71
106.48,7.973,299.71
106.48,7.9823,299.71
106.48,8.0062,299.71
106.48,8.0016,299.71
106.48,8.0092,299.67
106.5,8.0012,299.46
106.51,7.9997,299.08
106.51,7.9672,298.52
106.5,7.9673,297.78
106.49,8.0368,296.86
106.47,7.9936,295.75
106.45,7.9677,294.46
106.43,7.982,292.98
106.4,8.0016,291.31
106.37,7.9833,289.47
106.34,7.9873,287.41
106.31,7.9907,285.16
106.27,7.9883,282.71
106.23,7.9817,280.34
106.19,7.9733,277.9
106.15,8.0022,275.44
106.11,7.9949,272.99
106.07,7.9969,270.27
106.03,7.9779,267.59
105.99,7.9943,264.91
105.95,7.9866,262.26
105.9,7.9858,259.6
105.86,8.0605,256.94
105.82,8.1536,254.27
105.79,8.3034,251.57
105.76,8.5053,248.86
105.75,8.788,246.16
105.77,9.2061,243.55
105.84,9.753,241.07
105.94,10.356,238.67
106.03,10.961,236.27
106.1,11.4393,233.8
106.17,11.8311,231.24
106.22,12.107,228.67
106.28,12.3824,226.08
106.33,12.6169,223.5
106.37,12.7751,220.94
106.42,12.8921,218.37
106.46,12.9538,215.79
106.5,13.0392,213.26
106.54,13.1869,210.71
106.58,13.4404,208.22
106.61,13.7972,205.77
106.65,14.2153,203.15
106.68,14.6476,200.58
106.72,15.1295,198.07
106.76,15.6396,195.46
106.81,16.1657,192.92
106.85,16.6217,190.35
106.84,16.9925,187.72
106.77,17.1308,185.15
106.62,17.0047,182.47
106.4,16.6952,180.03
106.15,16.267,177.54
106.01,15.8483,175.01
106.03,15.4178,172.44
106.24,15.0807,169.84
106.57,14.8986,167.22
106.91,14.8407,164.69
107.2,14.8539,162.2
107.27,14.8538,159.75
107.12,14.7457,157.07
106.82,14.595,154.43
106.51,14.3651,151.81
106.33,14.1281,149.17
106.34,13.9032,146.76
106.52,13.69,144.31
106.79,13.4439,141.85
107.06,13.2647,139.39
107.29,13.0865,136.71
107.32,12.9052,134.07
107.2,12.6999,131.53
107.06,12.4295,128.99
106.92,12.1277,126.44
106.87,11.7756,123.88
106.91,11.4756,121.31
106.98,11.198,118.74
107.06,10.9098,116.12
107.13,10.5714,113.54
107.2,10.2531,110.97
107.28,9.9254,108.38
107.35,9.6248,105.79
107.43,9.3775,103.21
107.51,9.1576,100.63
107.59,9.0086,98.08
107.67,8.9512,95.54
107.75,8.9516,93.06
107.84,9.0085,90.4
107.93,9.0583,87.75
108.02,9.112,85.08
108.11,9.1689,82.44
108.2,9.23,79.81
108.29,9.2824,77.18
108.38,9.339,74.59
108.47,9.381,71.98
108.56,9.4255,69.39
108.65,9.4585,66.79
108.74,9.457,64.18
108.82,9.4664,61.56
108.91,9.4693,58.93
109.0,9.4706,56.34
109.08,9.4604,53.75
109.17,9.4048,51.16
109.25,9.3778,48.55
109.34,9.3416,45.95
109.42,9.2892,43.35
109.5,9.2321,40.72
109.59,9.1488,38.09
109.66,9.0837,35.66
109.74,8.9984,33.22
109.82,8.9394,30.75
109.9,8.8251,28.24
109.98,8.7629,25.7
110.06,8.6599,23.14
110.14,8.587,20.56
110.22,8.4823,17.99
110.3,8.3831,15.44
110.38,8.3341,12.88
110.46,8.2638,10.35
110.54,8.1929,7.86
110.62,8.1789,5.29
110.7,8.1368,2.82
110.78,8.1262,0.35
110.78,8.1278,0.2
110.78,8.1412,0.2
110.78,8.1108,0.2
110.78,8.1371,0.2
110.78,8.1702,0.2
110.78,8.1216,0.2
110.78,8.1175,0.2
110.78,8.1213,0.2
110.79,8.1369,0.2
110.93,8.1223,0.22
111.23,8.139,0.24
111.71,8.119,0.23
112.33,8.1009,0.19
113.16,8.128,0.1
114.18,8.1,0.02
115.3,8.1087,0.0
115.76,8.0902,0.01
115.76,8.1,0.01
115.76,8.1105,0.01
115.76,8.1084,0.01
115.76,8.0953,0.01
115.76,8.0997,0.01
115.76,8.0792,0.01
115.76,8.0977,0.01
115.75,8.1097,0.07
115.74,8.0876,0.3
115.73,8.0995,0.7
115.72,8.1043,1.28
115.7,8.0816,2.03
115.69,8.0966,2.95
115.67,8.1027,4.01
115.65,8.1094,5.23
115.62,8.093,6.6
115.6,8.0987,8.16
115.57,8.1191,9.88
115.54,8.1556,11.75
115.5,8.2004,13.79
115.46,8.2576,15.97
115.42,8.3254,18.33
115.38,8.4061,20.84
115.34,8.4654,23.37
115.29,8.5356,25.95
115.25,8.6424,28.51
115.21,8.714,31.05
115.17,8.7688,33.54
115.12,8.8428,36.04
115.08,8.9145,38.56
115.04,8.982,41.07
115.0,9.0341,43.6
114.95,9.0693,46.15
114.91,9.135,48.73
114.86,9.1439,51.22
114.82,9.1906,53.7
114.77,9.2156,56.2
114.73,9.2354,58.72
114.68,9.2195,61.2
114.64,9.2375,63.68
114.59,9.2122,66.18
114.55,9.1992,68.68
114.5,9.1906,71.18
114.45,9.1667,73.69
114.4,9.1407,76.2
114.36,9.0957,78.74
114.31,9.0449,81.27
114.26,8.9941,83.81
114.21,8.9349,86.35
114.16,8.8547,88.91
114.11,8.8285,91.46
114.06,8.7652,94.04
114.02,8.7961,96.6
113.97,8.8516,99.16
113.93,8.9936,101.68
113.89,9.1583,104.15
113.85,9.4211,106.63
113.82,9.6929,109.05
113.78,10.0327,111.72
113.75,10.4389,114.35
113.72,10.8127,116.97
113.68,11.1825,119.59
113.65,11.5705,122.22
113.61,11.8761,124.81
113.58,12.1288,127.46
113.53,12.2985,130.12
113.47,12.441,132.81
113.42,12.5268,135.27
113.36,12.5799,137.71
113.3,12.6728,140.14
113.25,12.7833,142.56
113.22,13.0076,145.22
113.2,13.3097,147.77
113.18,13.6416,150.26
113.16,13.9692,152.73
113.14,14.1654,155.25
113.11,14.2945,157.8
113.08,14.3216,160.38
113.04,14.2797,163.0
113.01,14.2251,165.61
112.97,14.1948,168.23
112.95,14.3269,170.79
112.93,14.5515,173.29
112.92,14.8196,175.74
112.91,15.0872,178.18
112.89,15.3181,180.63
112.85,15.3957,183.15
112.8,15.3803,185.69
112.73,15.2764,188.25
112.64,15.0899,190.82
112.54,14.8164,193.42
112.44,14.4915,196.01
112.34,14.2412,198.6
112.24,14.0324,201.18
112.14,13.7968,203.76
112.05,13.5697,206.34
111.95,13.3289,208.88
111.86,13.144,211.42
111.76,12.9278,214.01
111.67,12.7475,216.59
111.57,12.5279,219.19
111.46,12.2539,221.82
111.36,11.9751,224.44
111.25,11.7247,227.06
111.15,11.4503,229.71
111.03,11.0813,232.39
110.89,10.523,234.8
110.73,9.8126,237.22
110.55,9.0572,239.65
110.44,8.4904,242.09
110.46,8.1706,244.57
110.58,8.0283,247.03
110.73,8.016,249.67
110.87,7.9741,252.3
111.0,7.9791,254.88
111.06,7.9904,257.48
111.02,7.9953,260.09
110.94,7.9876,262.73
110.86,7.9951,265.32
110.78,7.9724,267.93
110.71,7.9848,270.44
110.63,7.9857,272.98
110.56,7.9899,275.5
110.48,7.9708,277.99
110.41,7.9978,280.45
110.33,7.9682,283.05
110.26,7.9959,285.62
110.18,7.997,288.13
110.11,7.9834,290.6
110.04,7.979,293.05
109.96,7.9701,295.49
109.89,7.9986,297.94
109.89,7.9961,298.09
109.89,7.9993,298.09
109.89,7.9968,298.09
109.89,7.9936,298.09
109.89,7.9776,298.09
109.89,7.9792,298.09
109.89,7.9983,298.09
109.89,7.996,298.09
109.9,7.9974,298.09
110.04,8.0072,298.08
110.35,8.0171,298.06
110.8,7.996,298.05
111.47,7.9841,298.08
112.29,7.9942,298.14
113.28,7.9782,298.21
114.44,7.9917,298.27
114.77,7.9893,298.28
114.77,7.9857,298.28
114.77,7.9843,298.28
114.77,7.9766,298.28
114.77,7.9851,298.28
114.77,7.9839,298.28
114.77,7.9898,298.28
114.77,7.9877,298.28
114.77,7.97,298.28
114.75,7.99,298.2
114.71,7.9851,297.94
114.7,7.9921,297.51
114.75,7.9968,296.91
114.85,8.0019,296.13
114.98,8.0004,295.17
115.07,7.9983,294.03
115.05,7.9954,292.71
114.91,7.9793,291.19
114.67,7.9802,289.47
114.43,7.978,287.54
114.29,7.9873,285.44
114.34,7.9937,283.15
114.56,7.9976,280.67
114.8,7.9674,278.01
114.94,7.9961,275.58
114.95,7.9887,272.84
114.82,7.9862,270.4
114.61,7.9833,267.68
114.41,7.9682,265.0
114.26,7.9818,262.4
114.22,7.9782,259.87
114.28,7.9911,257.38
114.35,7.9723,254.9
114.42,7.9862,252.42
114.49,7.9716,249.94
114.56,7.9917,247.47
114.63,8.0123,245.01
114.7,8.149,242.55
114.78,8.6018,239.94
114.87,9.1961,237.48
114.96,9.8805,235.03
115.04,10.4229,232.58
115.09,10.7534,230.01
115.12,11.0069,227.4
115.15,11.2921,224.79
115.19,11.6228,222.18
115.23,11.9789,219.65
115.27,12.2668,217.09
115.31,12.5562,214.53
115.34,12.7758,211.96
115.36,13.0355,209.38
115.39,13.2688,206.8
115.42,13.5231,204.23
115.45,13.7475,201.63
115.48,13.9567,199.04
115.51,14.1894,196.42
115.53,14.4467,193.81
115.56,14.6884,191.2
115.59,14.8729,188.56
115.61,14.9921,185.89
115.62,15.0297,183.42
115.62,15.0005,180.92
115.61,14.8815,178.4
115.6,14.6824,175.84
115.59,14.521,173.27
115.57,14.3499,170.71
115.54,14.2639,168.2
115.51,14.2501,165.72
115.47,14.2733,163.28
115.44,14.32,160.83
115.41,14.2969,158.4
115.37,14.1497,155.93
115.34,13.9492,153.44
115.31,13.6144,150.92
115.27,13.2233,148.38
115.24,12.8251,145.87
115.22,12.5062,143.37
115.21,12.3088,140.91
115.23,12.2024,138.27
115.26,12.143,135.63
115.29,12.1118,133.01
115.31,12.0508,130.4
115.33,11.9586,127.81
115.34,11.7604,125.19
115.35,11.4822,122.57
115.34,11.1182,119.92
115.34,10.7686,117.51
115.33,10.4546,115.09
115.33,10.0981,112.67
115.32,9.7557,110.26
115.32,9.4202,107.58
115.32,9.1669,104.91
115.33,8.9452,102.25
115.33,8.8307,99.61
115.35,8.7338,97.0
115.36,8.7194,94.39
115.37,8.7796,91.8
115.38,8.8246,89.24
115.4,8.9035,86.61
115.41,8.9535,84.04
115.43,8.9944,81.48
115.44,9.0414,78.97
115.46,9.0732,76.42
115.47,9.1065,73.89
115.48,9.1513,71.32
115.5,9.1597,68.75
115.51,9.2015,66.18
115.52,9.1874,63.62
115.53,9.2065,61.03
115.54,9.1952,58.41
115.55,9.1825,55.79
115.56,9.1661,53.18
115.57,9.1189,50.57
115.58,9.0712,47.94
115.59,9.0523,45.37
115.6,8.9786,42.87
115.61,8.9368,40.36
115.61,8.8962,37.88
115.62,8.8257,35.43
115.63,8.7606,33.01
115.63,8.6728,30.36
115.64,8.6128,27.79
115.65,8.5287,25.22
115.65,8.4465,22.7
115.66,8.3591,20.22
115.67,8.2717,17.57
115.68,8.2312,14.99
115.68,8.1645,12.43
115.69,8.1375,9.93
115.7,8.1025,7.46
115.71,8.0986,4.97
115.71,8.0801,2.84
115.71,8.0857,2.84
115.71,8.091,2.84
115.71,8.1018,2.84
115.71,8.0746,2.84
115.71,8.0784,2.84
115.71,8.0848,2.84
115.71,8.0924,2.84
115.71,8.0945,2.84
115.75,8.0954,2.84
115.95,8.1088,2.85
116.31,8.0854,2.86
116.86,8.0921,2.88
117.58,8.1036,2.91
118.46,8.0864,2.94
119.52,8.0983,2.99
120.75,8.1059,3.03
122.15,8.0823,3.09
122.46,8.1005,3.1
122.46,8.081,3.1
122.46,8.0967,3.1
122.46,8.0789,3.1
122.46,8.0723,3.1
122.46,8.1054,3.1
122.46,8.0874,3.1
122.46,8.0819,3.1
122.46,8.0678,3.1
122.46,8.082,3.1
122.46,8.068,3.1
122.46,8.0966,3.11
122.49,8.0817,3.27
122.51,8.0771,3.6
122.5,8.0921,4.08
122.45,8.1108,4.71
122.35,8.1073,5.49
122.25,8.0951,6.43
122.21,8.0913,7.53
122.25,8.1055,8.79
122.38,8.1156,10.22
122.53,8.1017,11.82
122.65,8.1234,13.57
122.67,8.1614,15.46
122.58,8.1862,17.49
122.38,8.2206,19.87
122.2,8.2626,22.43
122.14,8.3408,25.11
122.21,8.4172,27.79
122.3,8.4684,30.45
122.38,8.5346,33.05
122.47,8.5574,35.66
122.55,8.6294,38.23
122.63,8.6556,40.78
122.71,8.6984,43.3
122.79,8.7456,45.81
122.87,8.7775,48.31
122.95,8.7869,50.79
123.03,8.8288,53.25
123.11,8.8352,55.71
123.19,8.842,58.15
123.26,8.8453,60.58
123.35,8.8212,63.26
123.42,8.815,65.68
123.5,8.8055,68.12
123.57,8.8185,70.55
123.66,8.7712,73.25
123.73,8.7469,75.68
123.82,8.7262,78.37
123.89,8.6942,80.8
123.97,8.6519,83.25
124.04,8.6088,85.69
124.12,8.5901,88.16
124.2,8.5525,90.61
124.27,8.5121,93.04
124.35,8.466,95.51
124.42,8.4674,97.97
124.5,8.4746,100.44
124.58,8.547,102.87
124.66,8.6844,105.31
124.75,8.9047,107.96
124.84,9.1353,110.61
124.94,9.428,113.2
125.03,9.72,115.75
125.13,10.0153,118.27
125.22,10.2858,120.78
125.31,10.5383,123.34
125.4,10.6852,125.89
125.48,10.7736,128.48
125.55,10.8014,131.1
125.63,10.8786,133.71
125.7,11.0153,136.29
125.76,11.2924,138.79
125.82,11.6733,141.45
125.87,12.0793,144.07
125.92,12.5119,146.6
125.97,12.9864,149.07
126.01,13.4471,151.5
126.05,13.8947,153.96
126.09,14.2871,156.46
126.12,14.5393,159.03
126.14,14.6081,161.7
126.14,14.5141,164.2
126.12,14.2837,166.76
126.09,13.9808,169.34
126.07,13.7271,171.93
126.07,13.596,174.47
126.1,13.6145,176.93
126.17,13.7302,179.58
126.25,13.9388,182.16
126.34,14.1474,184.72
126.42,14.3532,187.25
126.5,14.4772,189.8
126.58,14.5447,192.35
126.65,14.3848,194.95
126.72,14.1578,197.35
126.79,13.7163,199.8
126.86,13.1544,202.3
126.93,12.5304,204.8
127.0,11.8775,207.27
127.07,11.2672,209.75
127.15,10.6524,212.26
127.24,10.149,214.81
127.34,9.7191,217.33
127.45,9.3781,219.83
127.57,9.1154,222.3
127.69,8.8677,224.79
127.82,8.5977,227.26
127.95,8.3719,229.73
128.08,8.1291,232.22
128.21,8.0026,234.68
128.34,7.9208,237.15
128.38,7.9377,239.62
128.35,7.9591,242.08
128.31,7.9888,244.57
128.26,7.9702,247.08
128.21,7.9825,249.57
128.17,7.9774,252.09
128.12,7.9684,254.65
128.07,7.992,257.2
128.03,7.9964,259.75
127.98,7.9852,262.31
127.93,7.9704,264.9
127.88,7.9768,267.41
127.84,7.992,269.89
127.79,7.9862,272.34
127.74,7.9909,274.96
127.7,7.9904,277.58
127.65,7.9768,280.14
127.6,7.972,282.68
127.56,7.9861,285.18
127.51,7.9726,287.65
127.46,7.981,290.25
127.41,7.9922,292.85
127.37,7.9694,295.43
127.32,7.9793,298.04
127.31,7.9827,298.56
127.31,7.9993,298.56
127.31,7.9808,298.56
127.31,7.9928,298.56
127.31,7.9692,298.56
127.31,7.9786,298.56
127.31,7.9812,298.56
127.31,7.9792,298.56
127.31,7.9905,298.56
127.43,7.9788,298.55
127.72,7.9708,298.53
128.17,7.9902,298.53
128.8,7.967,298.58
129.58,7.9684,298.67
130.52,8.0018,298.76
131.68,7.9903,298.79
132.13,7.9779,298.78
132.13,7.9895,298.78
132.13,8.0014,298.78
132.13,7.9783,298.78
132.13,8.0065,298.78
132.13,7.9747,298.78
132.13,7.9794,298.78
132.13,8.0004,298.78
132.13,7.9987,298.78
132.13,7.9775,298.78
132.13,7.9686,298.78
132.13,8.0021,298.78
132.13,7.987,298.76
132.11,7.9702,298.57
132.1,7.9876,298.19
132.1,7.9718,297.63
132.13,7.9836,296.88
132.19,7.9672,295.96
132.26,7.9914,294.86
132.32,7.9751,293.57
132.33,7.998,292.09
132.29,7.9834,290.44
132.25,7.997,288.59
132.19,7.9677,286.55
132.14,7.9994,284.53
132.08,7.9744,282.14
132.02,7.9871,279.55
131.95,7.9695,276.88
131.88,7.9812,274.19
131.82,7.9753,271.75
131.75,7.971,269.31
131.69,7.9805,266.61
131.62,7.993,263.92
131.55,7.9786,261.26
131.48,7.9683,258.6
131.42,7.9948,255.96
131.35,7.9897,253.32
131.28,7.9822,250.68
131.21,7.9752,248.03
131.15,7.9603,245.39
131.08,7.9444,242.72
131.01,7.8548,240.08
130.94,7.8161,237.42
130.88,7.8053,234.75
130.81,7.923,232.12
130.76,8.135,229.53
130.7,8.343,226.97
130.65,8.5894,224.4
130.59,8.7886,221.81
130.54,9.0687,219.27
130.49,9.4039,216.74
130.46,9.8269,214.29
130.44,10.4067,211.73
130.42,11.092,209.18
130.4,11.7757,206.82
130.39,12.4527,204.5
130.38,13.1482,201.98
130.36,13.7188,199.46
130.34,14.1088,196.85
130.31,14.3146,194.29
130.26,14.2891,191.66
130.2,14.0965,189.18
130.12,13.7397,186.65
130.01,13.304,184.09
129.92,12.8983,181.51
129.86,12.6114,178.91
129.85,12.481,176.36
129.9,12.5376,173.84
129.99,12.7128,171.37
130.14,13.0464,168.71
130.29,13.4034,166.12
130.44,13.7185,163.5
130.49,13.8681,161.08
130.43,13.9656,158.6
130.26,13.8544,156.14
130.08,13.6694,153.64
129.89,13.3745,151.08
129.82,13.0247,148.49
129.88,12.6802,145.87
129.98,12.3499,143.23
130.08,12.0333,140.59
130.18,11.6868,137.97
130.28,11.3479,135.33
130.37,11.0698,132.72
130.46,10.8466,130.15
130.55,10.6028,127.55
130.64,10.3234,124.94
130.73,10.0145,122.34
130.81,9.6717,119.73
130.9,9.3391,117.12
130.99,9.0376,114.5
131.08,8.8077,111.92
131.17,8.5727,109.34
131.27,8.4237,106.75
131.37,8.3424,104.17
131.47,8.2889,101.6
131.58,8.27,99.04
131.68,8.3047,96.48
131.78,8.3025,93.92
131.89,8.2991,91.38
131.99,8.3012,88.83
132.09,8.3242,86.26
132.2,8.3388,83.74
132.3,8.3553,81.22
132.4,8.3552,78.69
132.5,8.357,76.16
132.6,8.346,73.61
132.71,8.3508,71.04
132.81,8.3483,68.42
132.92,8.3256,65.77
133.02,8.315,63.14
133.13,8.2919,60.49
133.23,8.2728,57.87
133.34,8.2822,55.22
133.45,8.2613,52.59
133.55,8.2325,49.94
133.65,8.2004,47.36
133.76,8.2094,44.81
133.85,8.1755,42.35
133.95,8.1574,39.91
134.05,8.1348,37.48
134.14,8.1138,35.05
134.25,8.1141,32.36
134.36,8.0735,29.68
134.46,8.067,27.25
134.56,8.0614,24.62
134.67,8.0655,22.0
134.77,8.0781,19.41
134.87,8.0874,16.86
134.97,8.0899,14.32
135.07,8.0822,11.87
135.17,8.1076,9.39
135.28,8.1091,6.77
135.38,8.0882,4.21
135.41,8.0926,3.49
135.41,8.0949,3.49
135.41,8.0922,3.49
135.41,8.0969,3.49
135.41,8.094,3.49
135.41,8.0733,3.49
135.41,8.0745,3.49
135.41,8.0933,3.49
135.41,8.0983,3.49
135.51,8.0822,3.51
135.79,8.0736,3.54
136.25,8.0747,3.55
136.85,8.0733,3.5
137.63,8.0708,3.41
138.54,8.0853,3.31
139.6,8.072,3.26
140.46,8.0607,3.27
140.46,8.0642,3.27
140.46,8.0559,3.27
140.46,8.0597,3.27
140.46,8.0729,3.27
140.46,8.079,3.27
140.46,8.0832,3.27
140.46,8.0902,3.27
140.46,8.0954,3.27
140.46,8.0795,3.29
140.45,8.0652,3.47
140.43,8.0845,3.83
140.44,8.0821,4.34
140.48,8.0828,5.01
140.54,8.0599,5.83
140.62,8.0855,6.83
140.69,8.0631,7.99
